Fecha;Departamento;Municipio;Día;Hora;Barrio;Zona;Clase de sitio;Arma empleada;Móvil Agresor;Móvil Victima;Edad;Sexo;Estado civil;País de nacimiento;Clase de empleado;Profesión;Escolaridad;Código DANE;Cantidad
19/03/2016;ANTIOQUIA;CONCORDIA;Sábado;13:45:00;EL CASCAJO;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;CONDUCTOR MOTOCICLETA;27;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05209000;1
19/03/2016;ANTIOQUIA;CONCORDIA;Sábado;13:45:00;EL CASCAJO;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;CONDUCTOR MOTOCICLETA;32;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;05209000;1
19/03/2016;ANTIOQUIA;MEDELLÍN (CT);Sábado;21:30:00;VDA. LA VERDE S.A.P.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;30;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;05001000;1
19/03/2016;ANTIOQUIA;RIONEGRO;Sábado;4:40:00;CENTRO;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;45;MASCULINO;CASADO;COLOMBIA;EMPLEADO POLICIAL;POLICIAS;TECNICO;05615000;1
19/03/2016;ANTIOQUIA;SEGOVIA;Sábado;18:30:00;CAMACOL;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;CONDUCTOR MOTOCICLETA;25;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05736000;1
19/03/2016;ANTIOQUIA;TURBO;Sábado;20:00:00;CGTO. NUEVA COLONIA;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;29;MASCULINO;UNION LIBRE;COLOMBIA;COMERCIANTE;-;SECUNDARIA;05837000;1
19/03/2016;ANTIOQUIA;TURBO;Sábado;15:05:00;CGTO. EL DOS;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;54;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;05837000;1
19/03/2016;ATLÁNTICO;BARRANQUILLA (CT);Sábado;23:00:00;EL BOSQUE;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;20;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;08001000;1
19/03/2016;ATLÁNTICO;BARRANQUILLA (CT);Sábado;12:50:00;EL BOSQUE;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;20;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;08001000;1
19/03/2016;BOLÍVAR;CARTAGENA (CT);Sábado;17:00:00;EL POZON;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;43;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;13001000;1
19/03/2016;CALDAS;LA DORADA;Sábado;22:50:00;VDA PURNIO;RURAL;CASAS DE HABITACION;ARMA DE FUEGO;A PIE;A PIE;33;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;17380000;1
19/03/2016;CALDAS;MANIZALES (CT);Sábado;4:30:00;LA CUMBRE;URBANA;PARADERO DE BUSES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;31;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;TECNICO;17001000;1
19/03/2016;CAQUETÁ;FLORENCIA (CT);Sábado;2:35:00;EL TIMY;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;21;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;18001000;1
19/03/2016;CAUCA;MERCADERES;Sábado;8:00:00;Vda Sombrerillos;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;25;MASCULINO;SOLTERO;COLOMBIA;AGRICULTOR;-;SECUNDARIA;19450000;1
19/03/2016;CAUCA;POPAYÁN (CT);Sábado;21:20:00;VEGAS DEL CAUCA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;23;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;19001000;1
19/03/2016;CAUCA;SAN SEBASTIÁN;Sábado;0:00:00;C/MIENTO EL ROSAL;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;24;MASCULINO;SOLTERO;COLOMBIA;AGRICULTOR;-;SECUNDARIA;19693000;1
19/03/2016;CHOCÓ;BAJO BAUDÓ;Sábado;5:00:00;FLORESTA;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;19;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;27077000;1
19/03/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Sábado;21:40:00;GIRARDOT E-3;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;37;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;11001000;1
19/03/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Sábado;0:15:00;VITELMA E-4;URBANA;BOSQUES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;31;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;11001000;1
19/03/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Sábado;20:56:00;RESURRECCIÓN E-18;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;CONDUCTOR MOTOCICLETA;CONDUCTOR TAXI;52;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;11001000;1
19/03/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Sábado;18:46:00;GRAN BRITALIA E-8;URBANA;PANADERIAS;ARMA DE FUEGO;A PIE;A PIE;42;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;11001000;1
19/03/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Sábado;2:28:00;LA FAVORITA E-14;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;27;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;11001000;1
19/03/2016;CUNDINAMARCA;FACATATIVÁ;Sábado;15:00:00;CARTAGENITA;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;27;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;25269000;1
19/03/2016;GUAJIRA;DISTRACCIÓN;Sábado;7:30:00;LAS CASITAS;URBANA;DENTRO DE LA VIVIENDA;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;41;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO EJERCITO;-;SECUNDARIA;44098000;1
19/03/2016;GUAJIRA;RIOHACHA (CT);Sábado;10:40:00;VILLA YOLIMA;URBANA;CONSTRUCCION;ARMA DE FUEGO;CONDUCTOR MOTOCICLETA;A PIE;28;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;44001000;1
19/03/2016;MAGDALENA;ARACATACA;Sábado;21:50:00;VEREDA BUENOS AIRES (C-2);RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;28;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;47053000;1
19/03/2016;META;ACACÍAS;Sábado;4:00:00;CENTRO;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;40;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;50006000;1
19/03/2016;META;PUERTO LLERAS;Sábado;22:20:00;PORVENIR;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;64;MASCULINO;CASADO;COLOMBIA;COMERCIANTE;-;PRIMARIA;50577000;1
19/03/2016;META;PUERTO LÓPEZ;Sábado;17:00:00;INSP PTO GUADALUPE;RURAL;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;59;MASCULINO;UNION LIBRE;COLOMBIA;AGRICULTOR;-;PRIMARIA;50573000;1
19/03/2016;NARIÑO;PASTO (CT);Sábado;3:45:00;LORENZO;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;30;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;52001000;1
19/03/2016;NORTE DE SANTANDER;TIBÚ;Sábado;8:30:00;VEREDA LA ESMERALDA;RURAL;CARRETERA;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;26;MASCULINO;SOLTERO;COLOMBIA;AGRICULTOR;-;SECUNDARIA;54810000;1
19/03/2016;RISARALDA;PEREIRA (CT);Sábado;19:40:00;NUEVO PLAN;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;35;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;66001000;1
19/03/2016;RISARALDA;PEREIRA (CT);Sábado;18:10:00;EL CANAAN;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;CONDUCTOR MOTOCICLETA;38;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;66001000;1
19/03/2016;RISARALDA;PEREIRA (CT);Sábado;22:55:00;SECTOR PARQUE LA LIBERTAD;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;67;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;66001000;1
19/03/2016;SANTANDER;BARRANCABERMEJA;Sábado;12:30:00;EL LLANITO;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;53;MASCULINO;CASADO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;68081000;1
19/03/2016;SANTANDER;BUCARAMANGA (CT);Sábado;0:30:00;ALARCON;URBANA;BILLARES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;36;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;68001000;1
19/03/2016;SANTANDER;BUCARAMANGA (CT);Sábado;23:55:00;SAN MARTIN;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;28;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;68001000;1
19/03/2016;SUCRE;SAMPUÉS;Sábado;17:35:00;CGTO SILOE;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;25;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;70670000;1
19/03/2016;VALLE;CALI (CT);Sábado;11:40:00;CAMINO REAL - J BORRERO E19;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;40;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;76001000;1
19/03/2016;VALLE;CALI (CT);Sábado;18:35:00;ULPIANO LLOREDA E13;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;57;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;76001000;1
19/03/2016;VALLE;CALI (CT);Sábado;5:45:00;PIZAMOS I E21;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;32;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76001000;1
19/03/2016;VALLE;CALI (CT);Sábado;22:12:00;ALTO JORDAN E18;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;21;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76001000;1
19/03/2016;VALLE;EL DOVIO;Sábado;13:00:00;CORREGIMIENTO BITACO;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;26;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;76250000;1
19/03/2016;VALLE;PALMIRA;Sábado;2:40:00;LOS MANGOS;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;20;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;76520000;1
19/03/2016;VALLE;TULUÁ;Sábado;23:20:00;La Graciela;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;18;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;76834000;1
20/03/2016;ANTIOQUIA;ANDES;Domingo;9:00:00;SAN PERUCHO;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;CONDUCTOR MOTOCICLETA;CONDUCTOR VEHICULO;44;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;05034000;1
20/03/2016;ANTIOQUIA;BARBOSA;Domingo;19:20:00;VDA. PACHO HONDO;RURAL;VIAS PUBLICAS;CUERDA/SOGA/CADENA;A PIE;A PIE;33;FEMENINO;CASADO;COLOMBIA;AMA DE CASA;-;SECUNDARIA;05079000;1
20/03/2016;ANTIOQUIA;CIUDAD BOLÍVAR;Domingo;0:05:00;ANGOSTURA BAJA;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;39;MASCULINO;SOLTERO;COLOMBIA;AGRICULTOR;-;PRIMARIA;05101000;1
20/03/2016;ANTIOQUIA;SAN JERÓNIMO;Domingo;23:00:00;EL RINCON;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;19;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05656000;1
20/03/2016;ANTIOQUIA;SAN VICENTE;Domingo;23:45:00;CHAPARRAL;RURAL;FINCAS Y SIMILARES;CONTUNDENTES;A PIE;A PIE;25;MASCULINO;SOLTERO;COLOMBIA;AGRICULTOR;-;PRIMARIA;05674000;1
20/03/2016;ANTIOQUIA;SEGOVIA;Domingo;14:00:00;20 DE JULIO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;20;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;05736000;1
20/03/2016;ANTIOQUIA;SOPETRÁN;Domingo;19:15:00;LA AGUAMALA;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;30;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;05761000;1
20/03/2016;ATLÁNTICO;BARRANQUILLA (CT);Domingo;12:00:00;SIMON BOLIVAR;URBANA;DENTRO DE LA VIVIENDA;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;44;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;08001000;1
20/03/2016;ATLÁNTICO;BARRANQUILLA (CT);Domingo;1:45:00;ADELITA DE CHAR;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;24;FEMENINO;SOLTERO;COLOMBIA;ESTUDIANTE;-;SUPERIOR;08001000;1
20/03/2016;ATLÁNTICO;SOLEDAD;Domingo;16:00:00;LAS FERIAS;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;35;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;08758000;1
20/03/2016;BOLÍVAR;CARTAGENA (CT);Domingo;23:15:00;7 DE AGOSTO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;30;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;13001000;1
20/03/2016;BOLÍVAR;SANTA CATALINA;Domingo;6:25:00;CAJAGUAL;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;56;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;13673000;1
20/03/2016;CALDAS;PENSILVANIA;Domingo;23:37:00;VDA SAN DANIEL;RURAL;FONDAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;19;MASCULINO;SOLTERO;COLOMBIA;AGRICULTOR;-;PRIMARIA;17541000;1
20/03/2016;CAQUETÁ;SAN VICENTE DEL CAGUÁN;Domingo;10:30:00;VDA. MEDIA POSETAS;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;70;FEMENINO;UNION LIBRE;COLOMBIA;AGRICULTOR;-;PRIMARIA;18753000;1
20/03/2016;CAUCA;MERCADERES;Domingo;8:30:00;VDA CAJAMARCA;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;28;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;19450000;1
20/03/2016;CAUCA;MERCADERES;Domingo;8:30:00;VDA CAJAMARCA;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;31;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;19450000;1
20/03/2016;CAUCA;PADILLA;Domingo;22:43:00;VDA YARUMALES;RURAL;CARRETERA;ARMA DE FUEGO;PASAJERO MOTOCICLETA;CONDUCTOR MOTOCICLETA;47;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;19513000;1
20/03/2016;CAUCA;SANTANDER DE QUILICHAO;Domingo;5:30:00;SAN RAFAEL;RURAL;CARRETERA;ARMA DE FUEGO;A PIE;CONDUCTOR MOTOCICLETA;21;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;19698000;1
20/03/2016;CAUCA;SOTARA;Domingo;18:30:00;CASERIO PIEDRELEON;RURAL;CARRETERA;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;35;MASCULINO;UNION LIBRE;COLOMBIA;AGRICULTOR;-;PRIMARIA;19760000;1
20/03/2016;CESAR;BOSCONIA;Domingo;0:55:00;ENRIQUE AARON;URBANA;FRENTE A RESIDENCIAS - VIA PUBLICA;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;16;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;20060000;1
20/03/2016;CHOCÓ;SAN JOSÉ DEL PALMAR;Domingo;1:00:00;LA VEGA;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;47;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;27660000;1
20/03/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Domingo;5:00:00;COMPARTIR E-19;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;59;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;11001000;1
20/03/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Domingo;13:00:00;PIAMONTE E-7;URBANA;SEDES SOCIALES, CLUBES O SIMILARES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;24;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;11001000;1
20/03/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Domingo;2:30:00;LA FLORA ALTA E-4;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;20;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;11001000;1
20/03/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Domingo;0:05:00;ALQUERÍA LA FRAGUA E-8;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;A PIE;A PIE;58;MASCULINO;CASADO;COLOMBIA;PENSIONADO;-;SECUNDARIA;11001000;1
20/03/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Domingo;3:10:00;VILLA DEL RINCON E-11;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;39;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;11001000;1
20/03/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Domingo;3:45:00;ANTONIA SANTOS E-7;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;29;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;11001000;1
20/03/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Domingo;1:25:00;POLICARPA SALAVARRIETA E-15;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;19;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;11001000;1
20/03/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Domingo;22:07:00;LA ANDREA E-5;URBANA;BARES, CANTINAS Y SIMILARES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;34;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;11001000;1
20/03/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Domingo;0:43:00;NUEVA COLOMBIA E-19;URBANA;BARES, CANTINAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;28;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;11001000;1
20/03/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Domingo;2:58:00;BRASILIA I SECTOR E-7;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;19;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO EJERCITO;-;SECUNDARIA;11001000;1
20/03/2016;CUNDINAMARCA;SAN BERNARDO;Domingo;22:16:00;VER.LAUREL;RURAL;BARES, CANTINAS Y SIMILARES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;23;MASCULINO;SOLTERO;COLOMBIA;AGRICULTOR;-;PRIMARIA;25649000;1
20/03/2016;CUNDINAMARCA;ZIPAQUIRÁ;Domingo;1:00:00;POTOSI;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;18;MASCULINO;UNION LIBRE;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;25899000;1
20/03/2016;GUAJIRA;DIBULLA;Domingo;16:00:00;EL VIVERO;RURAL;CASAS DE HABITACION;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;33;FEMENINO;UNION LIBRE;COLOMBIA;AMA DE CASA;-;SECUNDARIA;44090000;1
20/03/2016;GUAJIRA;VILLANUEVA;Domingo;17:45:00;URBANIZACIÓN ROMAN GÓMEZ OVALLE;URBANA;CASAS DE HABITACION;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;41;FEMENINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;44874000;1
20/03/2016;META;FUENTE DE ORO;Domingo;18:00:00;VEREDA CAÑO BLANCO;RURAL;TROCHA;ARMA DE FUEGO;A PIE;A PIE;37;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;50287000;1
20/03/2016;NARIÑO;MALLAMA;Domingo;2:20:00;CHUCUNES;RURAL;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;30;MASCULINO;UNION LIBRE;COLOMBIA;ETNIA INDIGENA;-;PRIMARIA;52435000;1
20/03/2016;NARIÑO;RICAURTE;Domingo;1:00:00;VEREDA PALPIS;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;15;MASCULINO;UNION LIBRE;COLOMBIA;ETNIA INDIGENA;-;PRIMARIA;52612000;1
20/03/2016;NARIÑO;SAN ANDRES DE TUMACO;Domingo;22:45:00;PANTANO DE VARGAS;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;41;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;52835000;1
20/03/2016;NORTE DE SANTANDER;TEORAMA;Domingo;12:15:00;VEREDA EL DIVISO;RURAL;CARRETERA;ARMA DE FUEGO;PASAJERO MOTOCICLETA;CONDUCTOR MOTOCICLETA;41;MASCULINO;CASADO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;54800000;1
20/03/2016;RISARALDA;DOSQUEBRADAS;Domingo;7:20:00;DIVINO NIÑO JESUS;URBANA;LOTE BALDIO;ARMA DE FUEGO;A PIE;A PIE;33;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;66170000;1
20/03/2016;SANTANDER;FLORIDABLANCA;Domingo;5:00:00;CALDAS;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;26;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;68276000;1
20/03/2016;TOLIMA;MELGAR;Domingo;19:05:00;17 DE ENERO;URBANA;INSTALACIONES DE FUERZA AREA;ARMA DE FUEGO;A PIE;A PIE;22;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO EJERCITO;TECNOLOGO  ELECTRICA;TECNICO;73449000;1
20/03/2016;TOLIMA;MELGAR;Domingo;19:05:00;17 DE ENERO;URBANA;INSTALACIONES DE FUERZA AREA;ARMA DE FUEGO;A PIE;A PIE;22;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO EJERCITO;-;SECUNDARIA;73449000;1
20/03/2016;TOLIMA;VENADILLO;Domingo;9:00:00;CENTRO;URBANA;LOCAL COMERCIAL;ARMA DE FUEGO;CONDUCTOR VEHICULO;A PIE;33;MASCULINO;UNION LIBRE;COLOMBIA;COMERCIANTE;-;SECUNDARIA;73861000;1
20/03/2016;VALLE;CALI (CT);Domingo;20:00:00;LA NUEVA BASE E8;URBANA;DENTRO DE LA VIVIENDA;ARMA DE FUEGO;A PIE;A PIE;20;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76001000;1
20/03/2016;VALLE;CALI (CT);Domingo;20:00:00;LA NUEVA BASE E8;URBANA;DENTRO DE LA VIVIENDA;ARMA DE FUEGO;A PIE;A PIE;28;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;76001000;1
20/03/2016;VALLE;CALI (CT);Domingo;2:30:00;CGTO CASTILLA  E1;RURAL;CARRETERA;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;34;MASCULINO;UNION LIBRE;COLOMBIA;AGRICULTOR;-;ANALFABETA;76001000;1
20/03/2016;VALLE;CALI (CT);Domingo;2:10:00;POPULAR E4;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;26;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76001000;1
